"","area","ecoregion","from_id","age","to_id"
"3",0.0890457580566406,1,"Pasture",1,"Forest Formation"
"4",6.31547495117188,1,"Other non Vegetated Areas",1,"Forest Formation"
"5",3.18145358886719,1,"River, Lake and Ocean ",1,"Forest Formation"
"7",37.3621069030762,1,"Forest Plantation",2,"Forest Formation"
"9",3080.12204181519,1,"Pasture",2,"Forest Formation"
"10",1348.57275313721,1,"Mosaic of Uses",2,"Forest Formation"
"11",0.266983026123047,1,"Urban Area ",2,"Forest Formation"
"12",14.7663369567871,1,"Other non Vegetated Areas",2,"Forest Formation"
"13",2.92358314208984,1,"River, Lake and Ocean ",2,"Forest Formation"
"14",9.50591815185547,1,"Soybean",2,"Forest Formation"
"15",29.2540157409668,1,"Other Temporary Crops ",2,"Forest Formation"
"17",81.5762404846192,1,"Forest Plantation",3,"Forest Formation"
"19",8454.67920180054,1,"Pasture",3,"Forest Formation"
"20",2347.76422587891,1,"Mosaic of Uses",3,"Forest Formation"
"21",0.0888483154296875,1,"Urban Area ",3,"Forest Formation"
"22",14.6783787414551,1,"Other non Vegetated Areas",3,"Forest Formation"
"23",9.53729841308594,1,"River, Lake and Ocean ",3,"Forest Formation"
"24",841.881462908935,1,"Soybean",3,"Forest Formation"
"25",78.4324990661621,1,"Other Temporary Crops ",3,"Forest Formation"
"27",679.075576623536,1,"Forest Plantation",4,"Forest Formation"
"28",8973.44351573487,1,"Pasture",4,"Forest Formation"
"29",1897.50432073364,1,"Mosaic of Uses",4,"Forest Formation"
"30",0.0889872924804687,1,"Urban Area ",4,"Forest Formation"
"31",8.00808427124023,1,"Other non Vegetated Areas",4,"Forest Formation"
"32",3.45283021240234,1,"River, Lake and Ocean ",4,"Forest Formation"
"33",358.999715777587,1,"Soybean",4,"Forest Formation"
"34",11.0795363830566,1,"Other Temporary Crops ",4,"Forest Formation"
"36",145.142935827637,1,"Forest Plantation",5,"Forest Formation"
"37",7031.52013052367,1,"Pasture",5,"Forest Formation"
"38",1718.25236306152,1,"Mosaic of Uses",5,"Forest Formation"
"39",2.6672637878418,1,"Other non Vegetated Areas",5,"Forest Formation"
"40",3.35645616455078,1,"River, Lake and Ocean ",5,"Forest Formation"
"41",20.0133361755371,1,"Soybean",5,"Forest Formation"
"42",3.55848149414063,1,"Other Temporary Crops ",5,"Forest Formation"
"44",22.6004242919922,1,"Forest Plantation",6,"Forest Formation"
"45",6518.14759221802,1,"Pasture",6,"Forest Formation"
"46",1323.09014962158,1,"Mosaic of Uses",6,"Forest Formation"
"47",0.0889490417480469,1,"Urban Area ",6,"Forest Formation"
"48",7.91819802246094,1,"Other non Vegetated Areas",6,"Forest Formation"
"49",1.06727269287109,1,"River, Lake and Ocean ",6,"Forest Formation"
"50",180.610146392822,1,"Soybean",6,"Forest Formation"
"51",18.2827594055176,1,"Other Temporary Crops ",6,"Forest Formation"
"53",65.3906599426269,1,"Forest Plantation",7,"Forest Formation"
"54",4302.65861169433,1,"Pasture",7,"Forest Formation"
"55",0.0887824340820313,1," Sugar cane",7,"Forest Formation"
"56",1506.76542902222,1,"Mosaic of Uses",7,"Forest Formation"
"57",0.26688818359375,1,"Urban Area ",7,"Forest Formation"
"58",5.96073654785156,1,"Other non Vegetated Areas",7,"Forest Formation"
"59",1.50959145507813,1,"River, Lake and Ocean ",7,"Forest Formation"
"60",1241.62982654419,1,"Soybean",7,"Forest Formation"
"61",44.8987588806152,1,"Other Temporary Crops ",7,"Forest Formation"
"62",92.6070941894532,1,"Forest Plantation",8,"Forest Formation"
"63",4367.62443598022,1,"Pasture",8,"Forest Formation"
"64",1293.88599074097,1,"Mosaic of Uses",8,"Forest Formation"
"65",0.533329107666016,1,"Other non Vegetated Areas",8,"Forest Formation"
"66",0.534079595947266,1,"River, Lake and Ocean ",8,"Forest Formation"
"67",212.082258898925,1,"Soybean",8,"Forest Formation"
"68",10.8068008056641,1,"Other Temporary Crops ",8,"Forest Formation"
"70",1399.27462073975,1,"Forest Plantation",9,"Forest Formation"
"72",5311.03735557251,1,"Pasture",9,"Forest Formation"
"73",2438.95660263672,1,"Mosaic of Uses",9,"Forest Formation"
"74",8.27097202758789,1,"Other non Vegetated Areas",9,"Forest Formation"
"75",2.58054731445313,1,"River, Lake and Ocean ",9,"Forest Formation"
"76",58.2154502075195,1,"Soybean",9,"Forest Formation"
"77",30.5761216979979,1,"Other Temporary Crops ",9,"Forest Formation"
"80",422.225064581298,1,"Forest Plantation",10,"Forest Formation"
"82",2606.10060663452,1,"Pasture",10,"Forest Formation"
"83",0.177570446777344,1," Sugar cane",10,"Forest Formation"
"84",2658.93228685302,1,"Mosaic of Uses",10,"Forest Formation"
"85",1.4224950378418,1,"Other non Vegetated Areas",10,"Forest Formation"
"86",1.42392590942383,1,"River, Lake and Ocean ",10,"Forest Formation"
"87",202.720193261719,1,"Soybean",10,"Forest Formation"
"88",16.0648895568848,1,"Other Temporary Crops ",10,"Forest Formation"
"89",455.748908251953,1,"Forest Plantation",11,"Forest Formation"
"90",3007.40340655518,1,"Pasture",11,"Forest Formation"
"91",0.79909486694336,1," Sugar cane",11,"Forest Formation"
"92",2569.33936281128,1,"Mosaic of Uses",11,"Forest Formation"
"93",0.0889865783691406,1,"Urban Area ",11,"Forest Formation"
"94",16.1024182556152,1,"Other non Vegetated Areas",11,"Forest Formation"
"95",1.42249541015625,1,"River, Lake and Ocean ",11,"Forest Formation"
"96",32.0000364868164,1,"Soybean",11,"Forest Formation"
"97",5.75941883544922,1,"Other Temporary Crops ",11,"Forest Formation"
"99",74.2057355285644,1,"Forest Plantation",12,"Forest Formation"
"100",3122.39296472778,1,"Pasture",12,"Forest Formation"
"101",3144.29180286255,1,"Mosaic of Uses",12,"Forest Formation"
"102",107.474439880371,1,"Other non Vegetated Areas",12,"Forest Formation"
"103",1.06653733520508,1,"River, Lake and Ocean ",12,"Forest Formation"
"104",222.036809387207,1,"Soybean",12,"Forest Formation"
"105",14.4725350158691,1,"Other Temporary Crops ",12,"Forest Formation"
"107",122.670046087646,1,"Forest Plantation",13,"Forest Formation"
"109",1448.45006782227,1,"Pasture",13,"Forest Formation"
"110",1386.48145043945,1,"Mosaic of Uses",13,"Forest Formation"
"111",0.0889492492675781,1,"Urban Area ",13,"Forest Formation"
"112",17.4381035583496,1,"Other non Vegetated Areas",13,"Forest Formation"
"113",1.42114869384766,1,"River, Lake and Ocean ",13,"Forest Formation"
"114",45.7685682250976,1,"Soybean",13,"Forest Formation"
"115",10.2002478271484,1,"Other Temporary Crops ",13,"Forest Formation"
"117",128.971388085938,1,"Forest Plantation",14,"Forest Formation"
"118",2244.9317045105,1,"Pasture",14,"Forest Formation"
"119",1816.21504985962,1,"Mosaic of Uses",14,"Forest Formation"
"120",4.53664664916992,1,"Other non Vegetated Areas",14,"Forest Formation"
"121",1.06472330322266,1,"River, Lake and Ocean ",14,"Forest Formation"
"122",2.22027150878906,1,"Soybean",14,"Forest Formation"
"123",4.97670432739258,1,"Other Temporary Crops ",14,"Forest Formation"
"126",32.5313027282715,1,"Forest Plantation",15,"Forest Formation"
"128",1610.93511343384,1,"Pasture",15,"Forest Formation"
"129",1269.68391768799,1,"Mosaic of Uses",15,"Forest Formation"
"130",0.0889953918457031,1,"Urban Area ",15,"Forest Formation"
"131",0.800711584472656,1,"Other non Vegetated Areas",15,"Forest Formation"
"132",0.889976068115234,1,"River, Lake and Ocean ",15,"Forest Formation"
"133",2.13331060180664,1,"Soybean",15,"Forest Formation"
"134",0.885921856689453,1,"Other Temporary Crops ",15,"Forest Formation"
"137",22.8160797729492,1,"Forest Plantation",16,"Forest Formation"
"138",1574.5076194519,1,"Pasture",16,"Forest Formation"
"139",1825.49159745483,1,"Mosaic of Uses",16,"Forest Formation"
"140",0.0889484619140625,1,"Urban Area ",16,"Forest Formation"
"141",1.06798627929688,1,"Other non Vegetated Areas",16,"Forest Formation"
"142",1.86884723510742,1,"River, Lake and Ocean ",16,"Forest Formation"
"143",0.977242126464844,1,"Soybean",16,"Forest Formation"
"145",72.7829581115722,1,"Forest Plantation",17,"Forest Formation"
"146",1336.2435928833,1,"Pasture",17,"Forest Formation"
"147",1507.13334313355,1,"Mosaic of Uses",17,"Forest Formation"
"148",0.0889905029296875,1,"Other non Vegetated Areas",17,"Forest Formation"
"149",1.6834391784668,1,"River, Lake and Ocean ",17,"Forest Formation"
"150",30.2876812561035,1,"Soybean",17,"Forest Formation"
"151",5.1582416381836,1,"Other Temporary Crops ",17,"Forest Formation"
"153",33.2285625305176,1,"Forest Plantation",18,"Forest Formation"
"155",1107.12502548218,1,"Pasture",18,"Forest Formation"
"156",1314.96868717041,1,"Mosaic of Uses",18,"Forest Formation"
"157",0.355941357421875,1,"Other non Vegetated Areas",18,"Forest Formation"
"158",0.266220538330078,1,"River, Lake and Ocean ",18,"Forest Formation"
"159",10.8284186523437,1,"Soybean",18,"Forest Formation"
"160",8.4056426574707,1,"Other Temporary Crops ",18,"Forest Formation"
"163",109.345310321045,1,"Forest Plantation",19,"Forest Formation"
"165",1510.9433675415,1,"Pasture",19,"Forest Formation"
"166",1723.87367000122,1,"Mosaic of Uses",19,"Forest Formation"
"167",0.443697857666016,1,"Other non Vegetated Areas",19,"Forest Formation"
"168",2.22004974975586,1,"River, Lake and Ocean ",19,"Forest Formation"
"169",7.27824483032227,1,"Soybean",19,"Forest Formation"
"170",1.94804896850586,1,"Other Temporary Crops ",19,"Forest Formation"
"172",3.45478942871094,1,"Forest Plantation",20,"Forest Formation"
"173",752.827484191895,1,"Pasture",20,"Forest Formation"
"174",1319.09024359741,1,"Mosaic of Uses",20,"Forest Formation"
"175",0.444526196289062,1,"Other non Vegetated Areas",20,"Forest Formation"
"176",1.24387487792969,1,"River, Lake and Ocean ",20,"Forest Formation"
"177",0.0888503356933594,1,"Soybean",20,"Forest Formation"
"178",0.619870135498047,1,"Other Temporary Crops ",20,"Forest Formation"
"180",2.03649200439453,1,"Forest Plantation",21,"Forest Formation"
"181",423.991374676514,1,"Pasture",21,"Forest Formation"
"182",847.054866046142,1,"Mosaic of Uses",21,"Forest Formation"
"183",2.48117185058594,1,"River, Lake and Ocean ",21,"Forest Formation"
"184",16.9839099914551,1,"Other Temporary Crops ",21,"Forest Formation"
"187",6.7352484375,1,"Forest Plantation",22,"Forest Formation"
"189",1016.0688178833,1,"Pasture",22,"Forest Formation"
"190",1651.7824704834,1,"Mosaic of Uses",22,"Forest Formation"
"191",0.0889951171875,1,"Urban Area ",22,"Forest Formation"
"192",0.622289294433594,1,"Other non Vegetated Areas",22,"Forest Formation"
"193",7.71988182983398,1,"River, Lake and Ocean ",22,"Forest Formation"
"194",1.94553164672852,1,"Soybean",22,"Forest Formation"
"195",12.3897085266113,1,"Other Temporary Crops ",22,"Forest Formation"
"196",2.47925840454102,1,"Forest Plantation",23,"Forest Formation"
"198",891.764114709473,1,"Pasture",23,"Forest Formation"
"199",1263.51955111694,1,"Mosaic of Uses",23,"Forest Formation"
"200",2.04671056518555,1,"Other non Vegetated Areas",23,"Forest Formation"
"201",1.95369091186523,1,"River, Lake and Ocean ",23,"Forest Formation"
"202",0.264801513671875,1,"Soybean",23,"Forest Formation"
"203",45.4578860107422,1,"Other Temporary Crops ",23,"Forest Formation"
"206",7.17243173217773,1,"Forest Plantation",24,"Forest Formation"
"208",921.633269750976,1,"Pasture",24,"Forest Formation"
"209",1340.67854016724,1,"Mosaic of Uses",24,"Forest Formation"
"210",0.266291473388672,1,"Urban Area ",24,"Forest Formation"
"211",2.49084728393555,1,"Other non Vegetated Areas",24,"Forest Formation"
"212",3.54719512939453,1,"River, Lake and Ocean ",24,"Forest Formation"
"213",0.973809143066406,1,"Soybean",24,"Forest Formation"
"214",1.15202457275391,1,"Other Temporary Crops ",24,"Forest Formation"
"217",18.2439548583984,1,"Forest Plantation",25,"Forest Formation"
"218",643.181464538574,1,"Pasture",25,"Forest Formation"
"219",1402.18300009766,1,"Mosaic of Uses",25,"Forest Formation"
"220",0.533881524658203,1,"Other non Vegetated Areas",25,"Forest Formation"
"221",1.24021748657227,1,"River, Lake and Ocean ",25,"Forest Formation"
"222",0.0890394409179688,1,"Other Temporary Crops ",25,"Forest Formation"
"225",3.54476000976563,1,"Forest Plantation",26,"Forest Formation"
"227",1094.62738458862,1,"Pasture",26,"Forest Formation"
"228",2926.49211189574,1,"Mosaic of Uses",26,"Forest Formation"
"229",3.47077410888672,1,"Other non Vegetated Areas",26,"Forest Formation"
"230",1.51033651123047,1,"River, Lake and Ocean ",26,"Forest Formation"
"231",0.971685540771484,1,"Soybean",26,"Forest Formation"
"232",0.178010223388672,1,"Other Temporary Crops ",26,"Forest Formation"
"235",33.5175574035645,1,"Forest Plantation",27,"Forest Formation"
"236",825.629653546143,1,"Pasture",27,"Forest Formation"
"237",2154.28704750366,1,"Mosaic of Uses",27,"Forest Formation"
"238",7.56739531860351,1,"Other non Vegetated Areas",27,"Forest Formation"
"239",0.887235278320313,1,"River, Lake and Ocean ",27,"Forest Formation"
"240",0.794874761962891,1,"Soybean",27,"Forest Formation"
"241",1.15323436889648,1,"Other Temporary Crops ",27,"Forest Formation"
"243",96.7864998901369,1,"Forest Plantation",28,"Forest Formation"
"244",437.163100878906,1,"Pasture",28,"Forest Formation"
"245",766.136020898438,1,"Mosaic of Uses",28,"Forest Formation"
"246",1.51084069213867,1,"Other non Vegetated Areas",28,"Forest Formation"
"247",1.15467494506836,1,"River, Lake and Ocean ",28,"Forest Formation"
"250",16.3806687866211,1,"Forest Plantation",29,"Forest Formation"
"252",531.352036169434,1,"Pasture",29,"Forest Formation"
"253",1501.76052877197,1,"Mosaic of Uses",29,"Forest Formation"
"254",1.59907494506836,1,"Other non Vegetated Areas",29,"Forest Formation"
"255",1.95271186523437,1,"River, Lake and Ocean ",29,"Forest Formation"
"256",0.0889729553222656,1,"Other Temporary Crops ",29,"Forest Formation"
"258",98.5884152954102,1,"Forest Plantation",30,"Forest Formation"
"260",273.07172935791,1,"Pasture",30,"Forest Formation"
"261",1305.962125177,1,"Mosaic of Uses",30,"Forest Formation"
"262",0.889625219726562,1,"Other non Vegetated Areas",30,"Forest Formation"
"263",0.975036102294922,1,"River, Lake and Ocean ",30,"Forest Formation"
"266",18.9499423095703,1,"Forest Plantation",31,"Forest Formation"
"268",167.116931182861,1,"Pasture",31,"Forest Formation"
"269",1797.15421500244,1,"Mosaic of Uses",31,"Forest Formation"
"270",1.06730399169922,1,"Other non Vegetated Areas",31,"Forest Formation"
"271",0.620342346191406,1,"River, Lake and Ocean ",31,"Forest Formation"
"272",1.05957096557617,1,"Other Temporary Crops ",31,"Forest Formation"
"273",5.22558565063477,1,"Forest Plantation",32,"Forest Formation"
"274",153.508504498291,1,"Pasture",32,"Forest Formation"
"275",1782.74075425415,1,"Mosaic of Uses",32,"Forest Formation"
"276",1.42276701660156,1,"Other non Vegetated Areas",32,"Forest Formation"
"277",0.177522082519531,1,"River, Lake and Ocean ",32,"Forest Formation"
"278",91.5293138183594,1,"Pasture",33,"Forest Formation"
"279",2149.33009131469,1,"Mosaic of Uses",33,"Forest Formation"
"280",1.15062404174805,1,"Other non Vegetated Areas",33,"Forest Formation"
"281",29.7073232971191,1,"Pasture",34,"Forest Formation"
"282",1807.39487885742,1,"Mosaic of Uses",34,"Forest Formation"
"283",2.21888991699219,1,"Other non Vegetated Areas",34,"Forest Formation"
"284",0.355778033447266,1,"River, Lake and Ocean ",34,"Forest Formation"
"286",53.1543995117187,1,"Pasture",35,"Forest Formation"
"287",7313.90274776611,1,"Mosaic of Uses",35,"Forest Formation"
"289",1.06460629882812,1,"Pasture",1,"Savanna Formation"
"290",0.177328894042969,1,"Mosaic of Uses",1,"Savanna Formation"
"291",48.4406063903809,1,"Other non Vegetated Areas",1,"Savanna Formation"
"292",3.19180534667969,1,"River, Lake and Ocean ",1,"Savanna Formation"
"294",226.075007513428,1,"Forest Plantation",2,"Savanna Formation"
"296",15411.5118205444,1,"Pasture",2,"Savanna Formation"
"297",2.30857877197266,1," Sugar cane",2,"Savanna Formation"
"298",3086.4868491333,1,"Mosaic of Uses",2,"Savanna Formation"
"299",1.15253645019531,1,"Urban Area ",2,"Savanna Formation"
"300",46.6039912658691,1,"Other non Vegetated Areas",2,"Savanna Formation"
"301",6.12029622192383,1,"River, Lake and Ocean ",2,"Savanna Formation"
"302",104.830509973145,1,"Soybean",2,"Savanna Formation"
"303",120.661290844727,1,"Other Temporary Crops ",2,"Savanna Formation"
"305",33.9532242248535,1,"Forest Plantation",3,"Savanna Formation"
"308",13220.7637926025,1,"Pasture",3,"Savanna Formation"
"309",3.2852075012207,1," Sugar cane",3,"Savanna Formation"
"310",2950.99508798828,1,"Mosaic of Uses",3,"Savanna Formation"
"311",1.06386613769531,1,"Urban Area ",3,"Savanna Formation"
"312",48.9983597473145,1,"Other non Vegetated Areas",3,"Savanna Formation"
"313",5.67161896972656,1,"River, Lake and Ocean ",3,"Savanna Formation"
"314",312.957559796142,1,"Soybean",3,"Savanna Formation"
"315",1177.24513452148,1,"Other Temporary Crops ",3,"Savanna Formation"
"317",497.736580804443,1,"Forest Plantation",4,"Savanna Formation"
"318",13373.7686996277,1,"Pasture",4,"Savanna Formation"
"319",14.5619953369141,1," Sugar cane",4,"Savanna Formation"
"320",4743.02232885742,1,"Mosaic of Uses",4,"Savanna Formation"
"321",0.886120709228516,1,"Urban Area ",4,"Savanna Formation"
"322",65.3781937561035,1,"Other non Vegetated Areas",4,"Savanna Formation"
"323",0.0889572631835937,1,"Mining",4,"Savanna Formation"
"324",3.1935850402832,1,"River, Lake and Ocean ",4,"Savanna Formation"
"325",351.895516540527,1,"Soybean",4,"Savanna Formation"
"326",1421.46999641724,1,"Other Temporary Crops ",4,"Savanna Formation"
"328",56.1078283508301,1,"Forest Plantation",5,"Savanna Formation"
"330",12363.1016309204,1,"Pasture",5,"Savanna Formation"
"331",20.3319735900879,1," Sugar cane",5,"Savanna Formation"
"332",4017.40112172241,1,"Mosaic of Uses",5,"Savanna Formation"
"333",1.06479041748047,1,"Urban Area ",5,"Savanna Formation"
"334",85.1461455871582,1,"Other non Vegetated Areas",5,"Savanna Formation"
"335",2.48117149658203,1,"River, Lake and Ocean ",5,"Savanna Formation"
"336",43.9891817016601,1,"Soybean",5,"Savanna Formation"
"337",81.0197862854004,1,"Other Temporary Crops ",5,"Savanna Formation"
"340",3.54821259765625,1,"Forest Plantation",6,"Savanna Formation"
"341",8912.31493601074,1,"Pasture",6,"Savanna Formation"
"342",15.9812791687012,1," Sugar cane",6,"Savanna Formation"
"343",2980.20741417847,1,"Mosaic of Uses",6,"Savanna Formation"
"344",0.355323474121094,1,"Urban Area ",6,"Savanna Formation"
"345",38.8068183166504,1,"Other non Vegetated Areas",6,"Savanna Formation"
"346",2.03839248657227,1,"River, Lake and Ocean ",6,"Savanna Formation"
"347",1149.20216452637,1,"Soybean",6,"Savanna Formation"
"348",1066.76799905396,1,"Other Temporary Crops ",6,"Savanna Formation"
"350",4.88229177856445,1,"Forest Plantation",7,"Savanna Formation"
"352",7123.47913856811,1,"Pasture",7,"Savanna Formation"
"353",12.6964838317871,1," Sugar cane",7,"Savanna Formation"
"354",2646.12936193848,1,"Mosaic of Uses",7,"Savanna Formation"
"355",0.443620397949219,1,"Urban Area ",7,"Savanna Formation"
"356",48.0456129455566,1,"Other non Vegetated Areas",7,"Savanna Formation"
"357",3.45396776733398,1,"River, Lake and Ocean ",7,"Savanna Formation"
"358",15102.1160534184,1,"Soybean",7,"Savanna Formation"
"359",5236.11769194945,1,"Other Temporary Crops ",7,"Savanna Formation"
"361",2.40010068359375,1,"Forest Plantation",8,"Savanna Formation"
"363",6130.46694341431,1,"Pasture",8,"Savanna Formation"
"364",11.2759638244629,1," Sugar cane",8,"Savanna Formation"
"365",1823.98899196167,1,"Mosaic of Uses",8,"Savanna Formation"
"366",0.888040655517578,1,"Urban Area ",8,"Savanna Formation"
"367",42.0284841796875,1,"Other non Vegetated Areas",8,"Savanna Formation"
"368",4.61076669921875,1,"River, Lake and Ocean ",8,"Savanna Formation"
"369",1931.36735280762,1,"Soybean",8,"Savanna Formation"
"370",2597.86839895019,1,"Other Temporary Crops ",8,"Savanna Formation"
"373",63.6640391113281,1,"Forest Plantation",9,"Savanna Formation"
"375",6005.29575453491,1,"Pasture",9,"Savanna Formation"
"376",35.7829135742187,1," Sugar cane",9,"Savanna Formation"
"377",1484.31357644653,1,"Mosaic of Uses",9,"Savanna Formation"
"378",0.0889168151855469,1,"Urban Area ",9,"Savanna Formation"
"379",38.1113122314453,1,"Other non Vegetated Areas",9,"Savanna Formation"
"380",4.70136775512695,1,"River, Lake and Ocean ",9,"Savanna Formation"
"381",625.238515942382,1,"Soybean",9,"Savanna Formation"
"382",2597.08099494629,1,"Other Temporary Crops ",9,"Savanna Formation"
"384",157.667238427734,1,"Forest Plantation",10,"Savanna Formation"
"386",6110.95527960815,1,"Pasture",10,"Savanna Formation"
"387",75.6507614807129,1," Sugar cane",10,"Savanna Formation"
"388",1561.76997605591,1,"Mosaic of Uses",10,"Savanna Formation"
"389",0.709165045166016,1,"Urban Area ",10,"Savanna Formation"
"390",33.0371758850098,1,"Other non Vegetated Areas",10,"Savanna Formation"
"391",2.57199681396484,1,"River, Lake and Ocean ",10,"Savanna Formation"
"392",2524.50187105102,1,"Soybean",10,"Savanna Formation"
"393",2436.26788518067,1,"Other Temporary Crops ",10,"Savanna Formation"
"395",26.6530875488281,1,"Forest Plantation",11,"Savanna Formation"
"397",6051.97016622314,1,"Pasture",11,"Savanna Formation"
"398",10.3887447753906,1," Sugar cane",11,"Savanna Formation"
"399",1303.97749299927,1,"Mosaic of Uses",11,"Savanna Formation"
"400",0.442685333251953,1,"Urban Area ",11,"Savanna Formation"
"401",27.5531708557129,1,"Other non Vegetated Areas",11,"Savanna Formation"
"402",4.51899681396484,1,"River, Lake and Ocean ",11,"Savanna Formation"
"403",149.147981231689,1,"Soybean",11,"Savanna Formation"
"404",795.895396337891,1,"Other Temporary Crops ",11,"Savanna Formation"
"406",13.5094545959473,1,"Forest Plantation",12,"Savanna Formation"
"408",5338.97622005004,1,"Pasture",12,"Savanna Formation"
"409",7.28064506835937,1," Sugar cane",12,"Savanna Formation"
"410",1775.84229498291,1,"Mosaic of Uses",12,"Savanna Formation"
"411",0.176913122558594,1,"Urban Area ",12,"Savanna Formation"
"412",27.656611541748,1,"Other non Vegetated Areas",12,"Savanna Formation"
"413",5.85051062011719,1,"River, Lake and Ocean ",12,"Savanna Formation"
"414",1718.62555119628,1,"Soybean",12,"Savanna Formation"
"415",1649.67627800903,1,"Other Temporary Crops ",12,"Savanna Formation"
"417",4.17387057495117,1,"Forest Plantation",13,"Savanna Formation"
"418",4973.8315177124,1,"Pasture",13,"Savanna Formation"
"419",0.887835791015625,1," Sugar cane",13,"Savanna Formation"
"420",1858.29010274658,1,"Mosaic of Uses",13,"Savanna Formation"
"421",0.177175372314453,1,"Urban Area ",13,"Savanna Formation"
"422",45.2862661987305,1,"Other non Vegetated Areas",13,"Savanna Formation"
"423",3.99025028686523,1,"River, Lake and Ocean ",13,"Savanna Formation"
"424",524.323214361574,1,"Soybean",13,"Savanna Formation"
"425",1146.52987697144,1,"Other Temporary Crops ",13,"Savanna Formation"
"427",15.3293224182129,1,"Forest Plantation",14,"Savanna Formation"
"429",4310.01542047119,1,"Pasture",14,"Savanna Formation"
"430",2.21956572875977,1," Sugar cane",14,"Savanna Formation"
"431",1851.29935126343,1,"Mosaic of Uses",14,"Savanna Formation"
"432",0.531719018554688,1,"Urban Area ",14,"Savanna Formation"
"433",45.2838128295898,1,"Other non Vegetated Areas",14,"Savanna Formation"
"434",3.01523734130859,1,"River, Lake and Ocean ",14,"Savanna Formation"
"435",66.5823823059082,1,"Soybean",14,"Savanna Formation"
"436",278.6672121521,1,"Other Temporary Crops ",14,"Savanna Formation"
"439",3.09825947265625,1,"Forest Plantation",15,"Savanna Formation"
"440",4212.03439909668,1,"Pasture",15,"Savanna Formation"
"441",1.68685732421875,1," Sugar cane",15,"Savanna Formation"
"442",1556.19135288086,1,"Mosaic of Uses",15,"Savanna Formation"
"443",0.443966833496094,1,"Urban Area ",15,"Savanna Formation"
"444",26.3069104431152,1,"Other non Vegetated Areas",15,"Savanna Formation"
"445",3.80768283081055,1,"River, Lake and Ocean ",15,"Savanna Formation"
"446",205.023398706055,1,"Soybean",15,"Savanna Formation"
"447",395.799620843506,1,"Other Temporary Crops ",15,"Savanna Formation"
"449",1.76866614379883,1,"Forest Plantation",16,"Savanna Formation"
"451",3157.46989153442,1,"Pasture",16,"Savanna Formation"
"452",3.64036473388672,1," Sugar cane",16,"Savanna Formation"
"453",2267.17801708984,1,"Mosaic of Uses",16,"Savanna Formation"
"454",0.266402227783203,1,"Urban Area ",16,"Savanna Formation"
"455",33.8505235290527,1,"Other non Vegetated Areas",16,"Savanna Formation"
"456",3.19264898071289,1,"River, Lake and Ocean ",16,"Savanna Formation"
"457",23.1539272277832,1,"Soybean",16,"Savanna Formation"
"458",79.3283216918944,1,"Other Temporary Crops ",16,"Savanna Formation"
"460",4.50908809204102,1,"Forest Plantation",17,"Savanna Formation"
"462",2989.27876030884,1,"Pasture",17,"Savanna Formation"
"463",1773.98220448608,1,"Mosaic of Uses",17,"Savanna Formation"
"464",0.354695611572266,1,"Urban Area ",17,"Savanna Formation"
"465",58.7579213439941,1,"Other non Vegetated Areas",17,"Savanna Formation"
"466",3.36744404296875,1,"River, Lake and Ocean ",17,"Savanna Formation"
"467",658.348896752929,1,"Soybean",17,"Savanna Formation"
"468",1198.76243460083,1,"Other Temporary Crops ",17,"Savanna Formation"
"470",2.56768276367187,1,"Forest Plantation",18,"Savanna Formation"
"472",3264.43527576904,1,"Pasture",18,"Savanna Formation"
"473",0.177563555908203,1," Sugar cane",18,"Savanna Formation"
"474",1795.05793590088,1,"Mosaic of Uses",18,"Savanna Formation"
"475",0.531923016357422,1,"Urban Area ",18,"Savanna Formation"
"476",51.6190922973633,1,"Other non Vegetated Areas",18,"Savanna Formation"
"477",2.57134455566406,1,"River, Lake and Ocean ",18,"Savanna Formation"
"478",236.251840301514,1,"Soybean",18,"Savanna Formation"
"479",1143.55977338867,1,"Other Temporary Crops ",18,"Savanna Formation"
"481",10.0860539611816,1,"Forest Plantation",19,"Savanna Formation"
"482",2544.1101706665,1,"Pasture",19,"Savanna Formation"
"483",2639.15773883667,1,"Mosaic of Uses",19,"Savanna Formation"
"484",0.355255981445312,1,"Urban Area ",19,"Savanna Formation"
"485",41.077695300293,1,"Other non Vegetated Areas",19,"Savanna Formation"
"486",4.33907659912109,1,"River, Lake and Ocean ",19,"Savanna Formation"
"487",233.682044628906,1,"Soybean",19,"Savanna Formation"
"488",187.704218865967,1,"Other Temporary Crops ",19,"Savanna Formation"
"491",1.06255485839844,1,"Forest Plantation",20,"Savanna Formation"
"493",1446.68852436523,1,"Pasture",20,"Savanna Formation"
"494",0.266384716796875,1," Sugar cane",20,"Savanna Formation"
"495",1970.37881971436,1,"Mosaic of Uses",20,"Savanna Formation"
"496",0.266012078857422,1,"Urban Area ",20,"Savanna Formation"
"497",24.1605758422852,1,"Other non Vegetated Areas",20,"Savanna Formation"
"498",2.7445803527832,1,"River, Lake and Ocean ",20,"Savanna Formation"
"499",100.450160046387,1,"Soybean",20,"Savanna Formation"
"500",336.480649401855,1,"Other Temporary Crops ",20,"Savanna Formation"
"503",0.0885324462890625,1,"Forest Plantation",21,"Savanna Formation"
"505",1458.37552504883,1,"Pasture",21,"Savanna Formation"
"506",1603.07725667114,1,"Mosaic of Uses",21,"Savanna Formation"
"507",26.5489389953613,1,"Other non Vegetated Areas",21,"Savanna Formation"
